id,name_levenshtein_simple,name_trigram_simple,name_levenshtein_term,name_trigram_term,city_levenshtein_simple,city_trigram_simple,city_levenshtein_term,city_trigram_term,zip_levenshtein_simple,zip_trigram_simple,zip_levenshtein_term,zip_trigram_term,street_levenshtein_simple,street_trigram_simple,street_levenshtein_term,street_trigram_term,website_levenshtein_simple,website_trigram_simple,website_levenshtein_term,website_trigram_term,phone_levenshtein,phone_trigram,fax_levenshtein,fax_trigram,street_number_levenshtein,street_number_trigram,phone_equality,fax_equality,street_number_equality,is_match
1092#1089,0.666667,0.666667,0.419355,0.451613,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3715#3717,0.47619,0.19623,0.269231,0.206897,1,1,1,1,0.8,0.333333,0.8,0.333333,0.378307,0.111111,0.363636,0.0769231,?,?,?,?,?,?,?,?,0.6,0.222222223878,m,m,n,-1
3665#3667,0.203704,0,0.117647,0,1,1,1,1,1,1,1,1,0.185238,0.0153846,0.294118,0.0172414,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
2465#2475,1,1,1,1,0.5,0.5,0.0909091,0.352941,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1819#1830,0.666667,0.666667,0.458333,0.478261,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
12267#12268,0.3,0.125,0.375,0.133333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.272727272727,0.142857149243,?,?,?,?,n,m,m,-1
457#459,0.909091,0.909091,0.833333,0.833333,1,1,1,1,0.2,0.142857,0.2,0.142857,0.9,0.897902,0.135135,0.944444,0.451993,0.294381,0.28866,0.189474,1.0,1.0,?,?,?,?,s,m,n,+1
8092#8096,0.888889,0.888889,0.857143,0.842105,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
5573#5575,0.710714,0.551339,0.515152,0.548387,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2824#2827,0.333333,0.333333,0.266667,0.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2745#2750,0.671429,0.603175,0.3,0.457143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2365#2372,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
12168#12169,0.336515,0.0883333,0.263158,0.125,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.29411765933,?,?,?,?,n,m,n,-1
15612#15613,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.375,?,?,?,?,n,m,n,-1
34#35,0.228571,0,0.277778,0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
10896#10897,0.167857,0,0.125,0,0.142857,0,0.142857,0,0,0,0,0,0.04,0,0.0769231,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8182#8190,0.454185,0.142328,0.2,0.125,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.272727272727,0.0909090936184,?,?,?,?,n,m,m,-1
8993#9005,0.466667,0.4,0.157895,0.304348,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2098#2108,0.666667,0.666667,0.583333,0.615385,1,1,1,1,1,1,1,1,0.48,0.4,0.642857,0.380952,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
7634#7636,0.5,0.5,0.346154,0.37037,0.85,0.78125,0.85,0.681818,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1397#1409,0.666667,0.666667,0.8,0.818182,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5139#5140,0.818182,0.772727,0.829268,0.914286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
821#826,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
480149#504524,0.444444,0.190476,0.333333,0.210526,1,1,1,1,1,1,1,1,0.0833333,0,0.2,0,?,?,?,?,0.5,0.29411765933,?,?,?,?,n,m,n,-1
15870#15871,0.351389,0.0982143,0.212121,0.0454545,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.3,0.10000000149,?,?,1.0,1.0,n,m,s,-1
1041#1043,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.666667,0.46875,0.405405,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8056#8057,0.157143,0.0722222,0.142857,0.0384615,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.181818181818,0.0909090936184,?,?,?,?,n,m,n,-1
8837#8846,0.365,0.0705556,0.153846,0.0588235,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5811#5812,0.722222,0.666667,0.705882,0.458333,0.666667,0.666667,0.5,0.545455,?,?,?,?,0.563333,0.425,0.558824,0.461538,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
8799#8801,0.111111,0,0.117647,0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1045#1049,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1516#1521,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8089#8191,0.359209,0.0888112,0.28125,0.0555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.263157904148,?,?,0.285714285714,0.181818187237,n,m,n,-1
2192#2199,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6124#6125,0.41358,0.222222,0.258065,0.106383,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
21#393,0.145833,0,0.0714286,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
12508#12509,0.722222,0.6,0.736842,0.521739,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.222222223878,?,?,?,?,n,m,n,-1
1254#1280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2555#2557,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2902#2907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8922#8929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2901#2914,0.666667,0.666667,0.351351,0.538462,?,?,?,?,?,?,?,?,?,?,?,?,0.708333,0.613889,0.478261,0.458333,?,?,?,?,1.0,1.0,m,m,s,+1
2603#2606,0.666667,0.666667,0.0833333,0.153846,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
15703#15695,0.181818,0.0470588,0.173913,0.0526316,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1346#1341,0.336054,0.0571429,0.263158,0.0285714,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
10512#10513,0.25,0.0237048,0.153846,0.0408163,0,0,0,0,0,0,0,0,0.125,0,0.0833333,0,?,?,?,?,0.1,0.047619048506,?,?,?,?,n,m,n,-1
2104#2105,0.666667,0.666667,0.583333,0.615385,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2599#2600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.714286,0.65,0.375,0.483871,0.909090909091,0.600000023842,?,?,1.0,1.0,n,m,s,+1
7937#7938,0.8,0.8,0.681818,0.695652,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
15436#15449,1,1,1,1,0.3125,0,0.105263,0,1,1,1,1,1,1,1,1,?,?,?,?,0.7,0.29411765933,?,?,?,?,n,m,n,-1
1698#1699,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2929#2931,0.208333,0,0.272727,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.333333343267,?,?,1.0,1.0,n,m,s,+1
1389#1412,0.464286,0.285714,0.285714,0.166667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2895#2910,0.8,0.8,0.764706,0.777778,1,1,1,1,1,1,1,1,0.697727,0.583333,0.689655,0.447368,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1269#1282,0.666667,0.666667,0.538462,0.571429,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
12760#12761,0.681818,0.642857,0.294118,0.5,1,1,1,1,1,1,1,1,0.43869,0.25,0.26087,0.0625,?,?,?,?,0.545454545455,0.333333343267,?,?,1.0,1.0,n,m,s,-1
4071#4072,0.611111,0.5,0.166667,0.321429,1,1,1,1,1,1,1,1,0.666667,0.666667,0.866667,0.684211,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
8742#8745,0.857143,0.857143,0.75,0.76,0.5,0.5,0.363636,0.391304,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2596#2598,0.875,0.714286,0.875,0.555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1276#1283,0.475,0.4,0.315789,0.275862,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1461#1464,0.7,0.666667,0.64,0.46875,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
8339#8341,0.194444,0.0333333,0.142857,0.037037,1,1,1,1,1,1,1,1,0.278912,0.0408163,0.28,0.0526316,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1488#1490,0.666667,0.666667,0.388889,0.421053,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8416#8418,0.277273,0,0.0434783,0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
8170#8178,0.209821,0.0416667,0.1875,0.0357143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
1125#1128,0.75,0.75,0.541667,0.73913,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6197#6144,0.857143,0.857143,0.69697,0.69697,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
1617#1619,0.5,0.356061,0.583333,0.428571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2899#2913,0.8,0.8,0.541667,0.56,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7294#7297,0.1875,0,0.117647,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
15556#15557,0.857143,0.666667,0.857143,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
8996#9003,0.55,0.5,0.30303,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
15077#15078,0.466667,0.286667,0.2,0.217391,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,m,m,n,+1
5639#5649,0.909091,0.909091,0.853659,0.853659,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2462#2474,0.8,0.8,0.576923,0.615385,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2506#2524,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
9161#9162,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7623#7624,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.272727272727,0.142857149243,?,?,0.4,0.222222223878,n,m,n,-1
5919#5920,0.334694,0.183107,0.230769,0.216216,1,1,1,1,1,1,1,1,0.777778,0.694444,0.818182,0.607143,?,?,?,?,0.166666666667,0.130434781313,?,?,0.5,0.214285716414,n,m,n,-1
1046#1048,0.75,0.636364,0.733333,0.555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1670#1675,0.268254,0.0851852,0.157895,0.0555556,?,?,?,?,?,?,?,?,?,?,?,?,0.375291,0.313187,0.355556,0.142857,1.0,1.0,?,?,?,?,s,m,m,+1
1547#1549,0.8,0.8,0.5,0.538462,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2510#2516,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
11970#11971,0.5,0.425,0.235294,0.142857,0.888889,0.5,1,1,1,1,1,1,0.272054,0.0857143,0.193548,0.0612245,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
5571#5575,0.909091,0.909091,0.846154,0.833333,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3139#3140,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
5943#5946,0.857143,0.857143,0.863636,0.863636,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
7524#7526,1,1,1,1,1,1,1,1,1,1,1,1,0.857143,0.857143,0.884615,0.884615,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1023#1026,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0.888889,0.888889,0.846154,0.851852,1.0,1.0,?,?,?,?,s,m,n,+1
223#10,0.666667,0.666667,0.666667,0.7,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,0.909090909091,0.714285731316,?,?,1.0,1.0,n,m,s,+1
1743#1744,0.5,0.5,0.291667,0.32,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
12491#12492,0.715278,0.666667,0.527778,0.34,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
781#779,0.15744,0,0.133333,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
14967#14968,0.301587,0.108974,0.285714,0.108108,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.20000000298,m,m,n,-1
11633#11634,0.166667,0.0512821,0.142857,0.0526316,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.333333343267,?,?,0.75,0.428571432829,n,m,n,-1
2099#2106,1,1,1,1,1,1,1,1,1,1,1,1,0.785714,0.657143,0.764706,0.684211,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,+1
2084#2076,1,1,1,1,0.666667,0.666667,0.5,0.545455,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1060#1077,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,0.541667,0.42714,0.333333,0.238095,1.0,1.0,?,?,?,?,s,m,n,+1
8443#8444,0.571429,0.571429,0.52,0.538462,1,1,1,1,1,1,1,1,0.625,0.5625,0.652174,0.483871,?,?,?,?,0.272727272727,0.0909090936184,?,?,0.75,0.5,n,m,n,-1
8206#8207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,0.636363636364,0.411764711142,?,?,1.0,1.0,n,m,s,+1
7830#7831,0.361111,0.047619,0.434783,0.0540541,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.363636363636,0.20000000298,?,?,0.5,0.285714298487,n,m,n,-1
8255#8261,0.221617,0.121457,0.0909091,0.0526316,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8361#8354,0.428571,0.25,0.428571,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8605#8606,0.266667,0.037037,0.2,0.0384615,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
1541#1543,0.857143,0.857143,0.84,0.846154,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,1.0,1.0,s,s,s,+1
279#286,0.571429,0.571429,0.34375,0.387097,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
290#300,0.740741,0.666667,0.35,0.407407,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
4289#4290,0.571429,0.571429,0.633333,0.472222,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.333333343267,m,m,n,-1
1272#1287,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
9051#9053,0.666667,0.666667,0.527778,0.625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8349#8358,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2129#2125,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2817#2831,1,1,0.975,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
235#237,0.8,0.8,0.6875,0.705882,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
9265#9266,0.47619,0.166667,0.25,0.166667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.428571428571,0.181818187237,m,m,n,-1
279#287,0.571429,0.571429,0.34375,0.387097,0.642857,0.5625,0.642857,0.5625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
463987#476858,0.14,0,0.121212,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
13070#13071,0.328571,0.0952381,0.25,0.0967742,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,-1
2015#2028,0.8,0.8,0.675676,0.675676,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6752#6754,1,1,0.2,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.428571428571,0.300000011921,s,m,n,+1
4131#4139,0.666667,0.666667,0.65,0.464286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
2716#2709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
193#194,0.15873,0,0.173913,0,0.666667,0.666667,0.454545,0.5,?,?,?,?,0.75,0.75,0.875,0.666667,?,?,?,?,1.0,1.0,?,?,0.5,0.25,s,m,n,+1
412#417,0.847222,0.735043,0.771429,0.634146,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
15842#15843,0.603175,0.571429,0.647059,0.552632,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8090#8193,0.3,0,0.318182,0,1,1,1,1,1,1,1,1,0,0,0.176471,0,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
2160#2163,0.75,0.75,0.481481,0.56,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
119345#859285,0.35,0.142857,0.25,0.105263,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
699#703,0.933333,0.933333,0.866667,0.886364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6581#6583,1,1,0.0909091,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.428571428571,0.181818187237,s,m,n,+1
5017#5018,1,1,1,1,1,1,1,1,1,1,1,1,0.31746,0.285714,0.32,0.108108,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,+1
2216#2218,0.666667,0.666667,0.684211,0.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5171#5172,0.652778,0.58734,0.325581,0.478261,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
12000#12039,0.425253,0.231944,0.25,0.174603,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
8985#8999,0.666667,0.666667,0.666667,0.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
9558#9559,0.15,0.037037,0.133333,0.0322581,1,1,1,1,1,1,1,1,0.333333,0.333333,0.5,0.433333,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
11816#11817,0.339286,0.147727,0.233333,0.139535,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
15023#15036,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.375,?,?,?,?,n,m,n,-1
2462#2479,0.65,0.556618,0.621622,0.465116,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1424#1429,1,1,0.888889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.363636363636,0.263157904148,?,?,1.0,1.0,n,m,s,+1
1612#1614,0.625,0.466667,0.888889,0.583333,0.571429,0.363636,0.571429,0.363636,1,1,1,1,0.857143,0.857143,0.875,0.875,?,?,?,?,1.0,1.0,?,?,0.5,0.285714298487,s,m,n,+1
3688#3704,0.177778,0,0.157895,0,1,1,1,1,1,1,1,1,0.395833,0.25,0.388889,0.121212,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
2067#2069,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.263157904148,?,?,?,?,n,m,n,+1
1280#1281,0.612245,0.571429,0.612903,0.666667,1,1,1,1,1,1,1,1,0.14059,0.025974,0.2,0.027027,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,+1
52#53,0.857143,0.857143,0.521739,0.619048,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
237#242,0.416667,0.358974,0.277778,0.148148,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
4567#4568,0.425926,0.305258,0.238095,0.310345,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.636363636364,0.333333343267,?,?,0.428571428571,0.181818187237,n,m,n,-1
1156#1157,0.666667,0.666667,0.6,0.625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5563#5562,0.195238,0,0.315789,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8991#9003,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2082#2085,0.571429,0.571429,0.352941,0.371429,1,1,1,1,1,1,1,1,0.972222,0.875,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5891#5945,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
1015#1017,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
5117#5118,0.177778,0.0307692,0.210526,0.03125,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
4307#4313,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.272727272727,0.0909090936184,?,?,1.0,1.0,n,m,s,+1
12667#12668,0.377778,0.154038,0.428571,0.217391,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.333333343267,?,?,?,?,n,m,n,-1
843#844,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8302#8304,0.615385,0.615385,0.301887,0.314815,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2196#2232,0.666667,0.666667,0.416667,0.647059,0.666667,0.666667,0.555556,0.6,1,1,1,1,1,1,1,1,0.638889,0.569444,0.583333,0.411765,0.818181818182,0.600000023842,?,?,1.0,1.0,n,m,s,+1
9566#9567,0.857143,0.857143,0.592593,0.607143,1,1,1,1,1,1,1,1,0.666667,0.666667,0.56,0.576923,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
13854#13855,0.418182,0.38961,0.333333,0.333333,0.611111,0.337963,0.857143,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2148#2156,0.441667,0.232727,0.333333,0.190476,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
13527#13528,0.302381,0.025974,0.241379,0.0263158,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.714285731316,?,?,?,?,n,m,n,-1
8539#8540,0.47619,0.16912,0.285714,0.15625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.428571428571,0.181818187237,m,m,n,-1
